FECHA_LOCAL,ROUTE_OWN,VUELO,ORIGEN,DESTINO,TIPO_FLT1,TIPO_OPS,FLOTA,TIPO DE FLOTA,DEMORA_DEP,DEMORA_ARR,CIUDAD DESTINO,FECHA
2022-04-12,AV,8572,BOG,BGA,PAX,Domestico,A319,NB,-6,-6,BUCARAMANGA,2022-04-12
2022-04-12,AV,8506,BOG,MTR,PAX,Domestico,A320,NB,-6,7,MONTERIA,2022-04-12
2022-04-12,AV,9450,BOG,CUC,PAX,Domestico,A320,NB,-3,-4,CUCUTA,2022-04-12
2022-04-12,EX,4829,BOG,EJA,PAX,Domestico,AT72,Turbo,-2,7,BARRANCABERMEJA,2022-04-12
2022-04-12,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-5,-12,CALI,2022-04-12
2022-04-12,AV,9805,BOG,PEI,PAX,Domestico,A320,NB,-6,-13,PEREIRA,2022-04-12
2022-04-12,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,-4,-12,BARRANQUILLA,2022-04-12
2022-04-12,AV,49,BOG,LIM,PAX,Internacional,A319,NB,-7,-24,LIMA,2022-04-12
2022-04-12,AV,9302,BOG,MDE,PAX,Domestico,A320,NB,-7,-17,MEDELLIN,2022-04-12
2022-04-12,EX,4873,BOG,PPN,PAX,Domestico,AT72,Turbo,15,8,POPAYAN,2022-04-12
2022-04-12,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,0,1,CARTAGENA,2022-04-12
2022-04-12,EX,4833,BOG,IBE,PAX,Domestico,A320,NB,23,26,IBAGUE,2022-04-12
2022-04-12,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,-5,-5,SANTA MARTA,2022-04-12
2022-04-12,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-4,-8,BUCARAMANGA,2022-04-12
2022-04-12,AV,115,BOG,SCL,PAX,Internacional,A320,NB,-7,-20,SANTIAGO,2022-04-12
2022-04-12,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,-1,15,VALLEDUPAR,2022-04-12
2022-04-12,AV,8472,BOG,CTG,PAX,Domestico,A320,NB,122,130,CARTAGENA,2022-04-12
2022-04-12,AV,92,BOG,CUR,PAX,Internacional,A320,NB,-7,-27,CURACAO,2022-04-12
2022-04-12,AV,9260,BOG,MDE,PAX,Domestico,A320,NB,-3,-6,MEDELLIN,2022-04-12
2022-04-12,AV,249,BOG,GRU,PAX,Internacional,A319,NB,-10,-6,SAO PAULO,2022-04-12
2022-04-12,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,5,3,CALI,2022-04-12
2022-04-12,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,-8,-14,GUAYAQUIL,2022-04-12
2022-04-12,AV,210,BOG,JFK,PAX,Internacional,A319,NB,-3,-7,NEW YORK,2022-04-12
2022-04-12,AV,9320,BOG,CUC,PAX,Domestico,A319,NB,-2,-6,CUCUTA,2022-04-12
2022-04-12,AV,128,BOG,PUJ,PAX,Internacional,A320,NB,4,-9,PUNTA CANA,2022-04-12
2022-04-12,AV,51,BOG,UIO,PAX,Internacional,A320,NB,-3,-10,QUITO,2022-04-12
2022-04-12,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,-6,-12,MEDELLIN,2022-04-12
2022-04-12,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,0,-2,CALI,2022-04-12
2022-04-12,2K,8378,BOG,AUA,PAX,Internacional,A320,NB,5,7,ARUBA,2022-04-12
2022-04-12,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,1,-1,BARRANQUILLA,2022-04-12
2022-04-12,AV,256,BOG,CUN,PAX,Internacional,A320,NB,-4,-12,CANCUN,2022-04-12
2022-04-12,AV,194,BOG,SJO,PAX,Internacional,A320,NB,-2,0,SAN JOSE,2022-04-12
2022-04-12,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,13,10,CARTAGENA,2022-04-12
2022-04-12,AV,8417,BOG,CLO,PAX,Domestico,A320,NB,-6,-16,CALI,2022-04-12
2022-04-12,AV,72,BOG,MEX,PAX,Internacional,A320,NB,-2,-6,MEXICO CITY,2022-04-12
2022-04-12,AV,8407,BOG,PEI,PAX,Domestico,A320,NB,-7,-3,PEREIRA,2022-04-12
2022-04-12,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,-10,-17,MONTERIA,2022-04-12
2022-04-12,AV,126,BOG,MIA,PAX,Internacional,B788,WB,-8,-9,MIAMI,2022-04-12
2022-04-12,AV,58,BOG,PTY,PAX,Internacional,A320,NB,-6,-14,PANAMA CITY,2022-04-12
2022-04-12,AV,8432,BOG,MDE,PAX,Domestico,A320,NB,-4,-15,MEDELLIN,2022-04-12
2022-04-12,AV,36,BOG,FLL,PAX,Internacional,A320,NB,-3,-13,FORT LAUDERDALE,2022-04-12
2022-04-12,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,118,115,PASTO,2022-04-12
2022-04-12,EX,4817,BOG,NVA,PAX,Domestico,AT72,Turbo,-3,-9,NEIVA,2022-04-12
2022-04-12,AV,28,BOG,MCO,PAX,Internacional,A320,NB,38,35,ORLANDO,2022-04-12
2022-04-12,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,-7,-7,BARRANQUILLA,2022-04-12
2022-04-12,AV,9374,BOG,ADZ,PAX,Domestico,A320,NB,0,-4,SAN ANDRES ISLAND,2022-04-12
2022-04-12,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,-2,0,CARTAGENA,2022-04-12
2022-04-12,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,-7,-9,SANTA MARTA,2022-04-12
2022-04-12,AV,8465,BOG,CLO,PAX,Domestico,A320,NB,1,-4,CALI,2022-04-12
2022-04-12,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,36,30,BUCARAMANGA,2022-04-12
2022-04-12,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,17,10,CUCUTA,2022-04-12
2022-04-12,EX,4887,BOG,AXM,PAX,Domestico,AT72,Turbo,8,8,ARMENIA,2022-04-12
2022-04-12,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,-5,-15,PASTO,2022-04-12
2022-04-12,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,0,-5,BUCARAMANGA,2022-04-12
2022-04-12,AV,9758,BOG,CTG,PAX,Domestico,A320,NB,-2,-2,CARTAGENA,2022-04-12
2022-04-12,AV,8511,BOG,PEI,PAX,Domestico,A320,NB,17,15,PEREIRA,2022-04-12
2022-04-12,AV,8424,BOG,BAQ,PAX,Domestico,A319,NB,17,13,BARRANQUILLA,2022-04-12
2022-04-12,EX,4814,BOG,FLA,PAX,Domestico,AT72,Turbo,-4,-8,FLORENCIA,2022-04-12
2022-04-12,AV,9310,BOG,MDE,PAX,Domestico,A320,NB,36,23,MEDELLIN,2022-04-12
2022-04-12,AV,8523,BOG,CLO,PAX,Domestico,A320,NB,28,23,CALI,2022-04-12
2022-04-12,AV,9270,BOG,MDE,PAX,Domestico,A320,NB,-4,-11,MEDELLIN,2022-04-12
2022-04-12,AV,9786,BOG,SMR,PAX,Domestico,A320,NB,5,-1,SANTA MARTA,2022-04-12
2022-04-12,AV,8585,BOG,PSO,PAX,Domestico,A320,NB,-5,-9,PASTO,2022-04-12
2022-04-12,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,-7,-4,VALLEDUPAR,2022-04-12
2022-04-12,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,3,-5,MONTERIA,2022-04-12
2022-04-12,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,130,137,RIOHACHA,2022-04-12
2022-04-12,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,0,9,CARTAGENA,2022-04-12
2022-04-12,AV,9376,BOG,ADZ,PAX,Domestico,A320,NB,4,-12,SAN ANDRES ISLAND,2022-04-12
2022-04-12,AV,9764,BOG,SMR,PAX,Domestico,A320,NB,-4,-15,SANTA MARTA,2022-04-12
2022-04-12,AV,9454,BOG,CUC,PAX,Domestico,A320,NB,18,20,CUCUTA,2022-04-12
2022-04-12,AV,9227,BOG,CLO,PAX,Domestico,A320,NB,-3,-4,CALI,2022-04-12
2022-04-12,AV,9314,BOG,MDE,PAX,Domestico,A320,NB,17,9,MEDELLIN,2022-04-12
2022-04-12,AV,9316,BOG,MDE,PAX,Domestico,A320,NB,-3,-16,MEDELLIN,2022-04-12
2022-04-12,EX,4880,BOG,VVC,PAX,Domestico,A319,NB,-2,-3,VILLAVICENCIO,2022-04-12
2022-04-12,AV,9788,BOG,CTG,PAX,Domestico,A320,NB,-6,3,CARTAGENA,2022-04-12
2022-04-12,EX,4867,BOG,AXM,PAX,Domestico,AT72,Turbo,6,-7,ARMENIA,2022-04-12
2022-04-12,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,7,-1,PEREIRA,2022-04-12
2022-04-12,EX,4807,BOG,CZU,PAX,Domestico,A319,NB,-1,-3,COROZAL,2022-04-12
2022-04-12,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,0,9,BARRANQUILLA,2022-04-12
2022-04-12,AV,262,BOG,GUA,PAX,Internacional,A320,NB,-2,-10,GUATEMALA CITY,2022-04-12
2022-04-12,AV,9396,BOG,MTR,PAX,Domestico,A320,NB,25,44,MONTERIA,2022-04-12
2022-04-12,AV,258,BOG,SJU,PAX,Internacional,A320,NB,-2,1,SAN JUAN,2022-04-12
2022-04-12,AV,84,BOG,LAX,PAX,Internacional,B788,WB,5,-3,LOS ANGELES,2022-04-12
2022-04-12,AV,252,BOG,PUJ,PAX,Internacional,A319,NB,-9,-10,PUNTA CANA,2022-04-12
2022-04-12,AV,9306,BOG,MDE,PAX,Domestico,A319,NB,-2,-8,MEDELLIN,2022-04-12
2022-04-12,AV,4,BOG,MIA,PAX,Internacional,A320,NB,-2,15,MIAMI,2022-04-12
2022-04-12,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-5,-4,MEXICO CITY,2022-04-12
2022-04-12,AV,9416,BOG,BAQ,PAX,Domestico,A319,NB,-2,2,BARRANQUILLA,2022-04-12
2022-04-12,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,-5,-2,BUCARAMANGA,2022-04-12
2022-04-12,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,5,3,CALI,2022-04-12
2022-04-12,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-9,-10,CANCUN,2022-04-12
2022-04-12,AV,250,BOG,SDQ,PAX,Internacional,A320,NB,-2,-11,SANTO DOMINGO,2022-04-12
2022-04-12,AV,9488,BOG,LET,PAX,Domestico,A320,NB,0,-13,LETICIA,2022-04-12
2022-04-12,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,-7,-11,MEDELLIN,2022-04-12
2022-04-12,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,0,-4,SAN ANDRES ISLAND,2022-04-12
2022-04-12,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,6,6,CARTAGENA,2022-04-12
2022-04-12,AV,53,BOG,LIM,PAX,Internacional,A320,NB,-2,7,LIMA,2022-04-12
2022-04-12,AV,9203,BOG,CLO,PAX,Domestico,A320,NB,15,29,CALI,2022-04-12
2022-04-12,EX,4895,BOG,EJA,PAX,Domestico,AT72,Turbo,-5,-2,BARRANCABERMEJA,2022-04-12
2022-04-12,AV,8597,BOG,PSO,PAX,Domestico,A320,NB,-5,-10,PASTO,2022-04-12
2022-04-12,AV,196,BOG,SJO,PAX,Internacional,A320,NB,-5,3,SAN JOSE,2022-04-12
2022-04-12,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,-1,2,CUCUTA,2022-04-12
2022-04-12,AV,204,BOG,YYZ,PAX,Internacional,A319,NB,-5,-4,TORONTO,2022-04-12
2022-04-12,TA,382,BOG,SAL,PAX,Internacional,A320,NB,1,-3,SAN SALVADOR,2022-04-12
2022-04-12,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,-1,-6,RIOHACHA,2022-04-12
2022-04-12,AV,26,BOG,MAD,PAX,Internacional,B788,WB,-2,-56,MADRID,2022-04-12
2022-04-12,AV,9720,BOG,SMR,PAX,Domestico,A319,NB,-10,-10,SANTA MARTA,2022-04-12
2022-04-12,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,-3,-6,CARTAGENA,2022-04-12
2022-04-12,2K,8373,BOG,UIO,PAX,Internacional,A320,NB,-1,-9,QUITO,2022-04-12
2022-04-12,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,0,-8,GUAYAQUIL,2022-04-12
2022-04-12,AV,8503,BOG,PEI,PAX,Domestico,A320,NB,26,20,PEREIRA,2022-04-12
2022-04-12,AV,60,BOG,PTY,PAX,Internacional,A320,NB,-4,-1,PANAMA CITY,2022-04-12
2022-04-12,AV,9205,BOG,CLO,PAX,Domestico,A319,NB,-1,0,CALI,2022-04-12
2022-04-12,AV,244,BOG,JFK,PAX,Internacional,A320,NB,-2,13,NEW YORK,2022-04-12
2022-04-12,AV,9476,BOG,BGA,PAX,Domestico,A320,NB,0,-7,BUCARAMANGA,2022-04-12
2022-04-12,AV,18,BOG,BCN,PAX,Internacional,B788,WB,-2,-48,BARCELONA,2022-04-12
2022-04-12,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,6,7,BARRANQUILLA,2022-04-12
2022-04-12,AV,217,BOG,EZE,PAX,Internacional,A320,NB,27,24,BUENOS AIRES,2022-04-12
2022-04-12,EX,4849,BOG,IBE,PAX,Domestico,A320,NB,-4,18,IBAGUE,2022-04-12
2022-04-12,AV,241,BOG,SCL,PAX,Internacional,A320,NB,-2,-16,SANTIAGO,2022-04-12
2022-04-12,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,-1,-2,VALLEDUPAR,2022-04-12
2022-04-12,AV,185,BOG,GRU,PAX,Internacional,A319,NB,-1,-33,SAO PAULO,2022-04-12
2022-04-12,AV,9324,BOG,MDE,PAX,Domestico,A320,NB,17,29,MEDELLIN,2022-04-12
2022-04-12,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,3,-6,MONTERIA,2022-04-12
2022-04-12,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,-5,-16,SANTA MARTA,2022-04-12
2022-04-12,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,9,-1,PEREIRA,2022-04-12
2022-04-12,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,0,-5,CARTAGENA,2022-04-12
2022-04-12,EX,4836,BOG,EYP,PAX,Domestico,AT72,Turbo,-3,0,EL YOPAL,2022-04-12
2022-04-12,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,4,2,CALI,2022-04-12
2022-04-12,AV,9843,BOG,AXM,PAX,Domestico,A320,NB,12,9,ARMENIA,2022-04-12
2022-04-12,AV,9480,BOG,BGA,PAX,Domestico,A320,NB,-7,-10,BUCARAMANGA,2022-04-12
2022-04-12,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,5,-1,SAN ANDRES ISLAND,2022-04-12
2022-04-12,AV,9326,BOG,MDE,PAX,Domestico,A320,NB,4,-6,MEDELLIN,2022-04-12
2022-04-12,AV,5056,BOG,MDE,EXTRA,Domestico,A319,NB,7,8,MEDELLIN,2022-04-12
2022-04-12,AV,9235,BOG,CLO,PAX,Domestico,A319,NB,-6,-17,CALI,2022-04-12
2022-04-12,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,0,6,CARTAGENA,2022-04-12
2022-04-12,EX,4877,BOG,NVA,PAX,Domestico,AT72,Turbo,-8,-5,NEIVA,2022-04-12
2022-04-12,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,52,59,CARTAGENA,2022-04-12
2022-04-12,AV,8534,BOG,MDE,PAX,Domestico,A320,NB,28,24,MEDELLIN,2022-04-12
2022-04-12,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,3,1,CALI,2022-04-12
2022-04-12,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,60,55,BARRANQUILLA,2022-04-12
2022-04-12,AV,46,BOG,MAD,PAX,Internacional,A330,WB,32,-33,MADRID,2022-04-12
2022-04-12,AV,8580,BOG,VUP,PAX,Domestico,A320,NB,-2,-4,VALLEDUPAR,2022-04-12
2022-04-12,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,-2,3,CARTAGENA,2022-04-12
2022-04-12,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,28,31,CUCUTA,2022-04-12
2022-04-12,AV,8486,BOG,SMR,PAX,Domestico,A320,NB,24,29,SANTA MARTA,2022-04-12
2022-04-12,AV,9332,BOG,MDE,PAX,Domestico,A319,NB,-3,-3,MEDELLIN,2022-04-12
2022-04-12,AV,9322,BOG,MDE,PAX,Domestico,A320,NB,24,8,MEDELLIN,2022-04-12
2022-04-12,AV,9792,BOG,SMR,PAX,Domestico,A320,NB,-2,7,SANTA MARTA,2022-04-12
2022-04-12,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,-3,6,BUCARAMANGA,2022-04-12
2022-04-12,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,-1,2,BARRANQUILLA,2022-04-12
2022-04-12,AV,9484,BOG,CUC,PAX,Domestico,A320,NB,11,0,CUCUTA,2022-04-12
2022-04-12,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,0,12,PEREIRA,2022-04-12
2022-04-12,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,-1,-13,CALI,2022-04-12
2022-04-12,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,30,27,CARTAGENA,2022-04-12
2022-04-12,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,2,6,BARRANQUILLA,2022-04-12
2022-04-12,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,0,-4,MEDELLIN,2022-04-12
2022-04-12,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,-5,-15,CALI,2022-04-12
2022-04-12,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,-3,-2,CARTAGENA,2022-04-12
2022-04-12,AV,9762,BOG,SMR,PAX,Domestico,A320,NB,14,19,SANTA MARTA,2022-04-12
2022-04-12,AV,8539,BOG,PEI,PAX,Domestico,A320,NB,-2,-15,PEREIRA,2022-04-12
2022-04-12,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,0,-5,MEDELLIN,2022-04-12
2022-04-12,AV,239,BOG,LPB,PAX,Internacional,A320,NB,2,-10,LA PAZ,2022-04-12
2022-04-12,AV,87,BOG,EZE,PAX,Internacional,A319,NB,-1,14,BUENOS AIRES,2022-04-12
2022-04-12,AV,97,BOG,SCL,PAX,Internacional,A320,NB,1,-23,SANTIAGO,2022-04-12
2022-04-12,AV,85,BOG,GRU,PAX,Internacional,A319,NB,4,-1,SAO PAULO,2022-04-12
2022-04-12,AV,103,BOG,LIM,PAX,Internacional,A320,NB,-9,-13,LIMA,2022-04-12
2022-04-12,2K,8382,BOG,VVI,PAX,Internacional,A320,NB,39,43,SANTA CRUZ,2022-04-12
2022-04-12,EX,4889,BOG,AXM,PAX,Domestico,AT72,Turbo,-16,-14,ARMENIA,2022-04-12
2022-04-12,AV,261,BOG,GIG,PAX,Internacional,A320,NB,15,1,RIO DE JANEIRO,2022-04-12
2022-04-12,AV,9262,BOG,SMR,PAX,Domestico,A320,NB,0,30,SANTA MARTA,2022-04-12
2022-04-12,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,8,8,BUCARAMANGA,2022-04-12
2022-04-12,AV,9534,BOG,BAQ,PAX,Domestico,A320,NB,50,53,BARRANQUILLA,2022-04-12
2022-04-12,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,-1,0,PEREIRA,2022-04-12
2022-04-12,AV,213,BOG,ASU,PAX,Internacional,A319,NB,17,-7,ASUNCION,2022-04-12
2022-04-12,AV,8469,BOG,CLO,PAX,Domestico,A319,NB,3,0,CALI,2022-04-12
2022-04-12,AV,20,BOG,JFK,PAX,Internacional,A320,NB,-4,-10,NEW YORK,2022-04-12
2022-04-12,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,27,20,BARRANQUILLA,2022-04-12
2022-04-12,AV,8449,BOG,MDE,PAX,Domestico,A320,NB,19,8,MEDELLIN,2022-04-12
2022-04-12,AV,123,BOG,GYE,PAX,Internacional,A320,NB,-5,-20,GUAYAQUIL,2022-04-12
2022-04-12,AV,120,BOG,LHR,PAX,Internacional,B788,WB,-2,-54,LONDON,2022-04-12
2022-04-12,AV,8,BOG,MIA,PAX,Internacional,A320,NB,8,3,MIAMI,2022-04-12
2022-04-12,AV,44,BOG,MEX,PAX,Internacional,B788,WB,-3,-21,MEXICO CITY,2022-04-12
2022-04-12,2K,8375,BOG,UIO,PAX,Internacional,A319,NB,20,7,QUITO,2022-04-12
2022-04-12,AV,10,BOG,MAD,PAX,Internacional,B788,WB,0,-51,MADRID,2022-04-12
2022-04-13,EX,4984,BOG,SAL,TRASLADO,Internacional,A320,NB,4,7,SAN SALVADOR,2022-04-13
2022-04-13,TA,366,BOG,SAL,PAX,Internacional,A320,NB,7,-12,SAN SALVADOR,2022-04-13
2022-04-13,AV,9252,BOG,MDE,PAX,Domestico,A320,NB,-8,-15,MEDELLIN,2022-04-13
2022-04-13,AV,8472,BOG,BOG,RETURN,Domestico,A320,NB,1,-69,BOGOTA,2022-04-13
2022-04-13,AV,8572,BOG,BGA,PAX,Domestico,A319,NB,-4,-9,BUCARAMANGA,2022-04-13
2022-04-13,AV,9450,BOG,CUC,PAX,Domestico,A320,NB,-4,4,CUCUTA,2022-04-13
2022-04-13,EX,4829,BOG,BOG,RETURN,Domestico,AT72,Turbo,-1,-34,BOGOTA,2022-04-13
2022-04-13,AV,8506,BOG,MTR,PAX,Domestico,A320,NB,-1,3,MONTERIA,2022-04-13
2022-04-13,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,-2,-10,CALI,2022-04-13
2022-04-13,AV,9805,BOG,PEI,PAX,Domestico,A320,NB,-3,-4,PEREIRA,2022-04-13
2022-04-13,EX,4873,BOG,PPN,PAX,Domestico,AT72,Turbo,-1,-13,POPAYAN,2022-04-13
2022-04-13,AV,49,BOG,LIM,PAX,Internacional,A320,NB,0,7,LIMA,2022-04-13
2022-04-13,AV,9302,BOG,MDE,PAX,Domestico,A319,NB,-7,-17,MEDELLIN,2022-04-13
2022-04-13,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,10,-2,BARRANQUILLA,2022-04-13
2022-04-13,EX,4833,BOG,IBE,PAX,Domestico,A320,NB,14,18,IBAGUE,2022-04-13
2022-04-13,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-5,-8,CARTAGENA,2022-04-13
2022-04-13,AV,8472,BOG,CTG,PAX,Domestico,A320,NB,91,89,CARTAGENA,2022-04-13
2022-04-13,AV,8583,BOG,PSO,PAX,Domestico,A320,NB,0,-2,PASTO,2022-04-13
2022-04-13,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-2,-8,BUCARAMANGA,2022-04-13
2022-04-13,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,-1,4,SANTA MARTA,2022-04-13
2022-04-13,AV,115,BOG,SCL,PAX,Internacional,A319,NB,-6,-26,SANTIAGO,2022-04-13
2022-04-13,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,-3,-8,CALI,2022-04-13
2022-04-13,AV,9320,BOG,CUC,PAX,Domestico,A319,NB,-12,-10,CUCUTA,2022-04-13
2022-04-13,AV,9260,BOG,MDE,PAX,Domestico,A320,NB,0,-14,MEDELLIN,2022-04-13
2022-04-13,AV,128,BOG,PUJ,PAX,Internacional,A320,NB,-3,-16,PUNTA CANA,2022-04-13
2022-04-13,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,41,34,VALLEDUPAR,2022-04-13
2022-04-13,AV,249,BOG,GRU,PAX,Internacional,A319,NB,-4,-8,SAO PAULO,2022-04-13
2022-04-13,AV,210,BOG,JFK,PAX,Internacional,A319,NB,-3,0,NEW YORK,2022-04-13
2022-04-13,EX,4829,BOG,EJA,PAX,Domestico,AT72,Turbo,78,79,BARRANCABERMEJA,2022-04-13
2022-04-13,AV,51,BOG,UIO,PAX,Internacional,A320,NB,9,3,QUITO,2022-04-13
2022-04-13,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,0,-4,CALI,2022-04-13
2022-04-13,AV,208,BOG,SDQ,PAX,Internacional,A320,NB,25,15,SANTO DOMINGO,2022-04-13
2022-04-13,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,7,0,MEDELLIN,2022-04-13
2022-04-13,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,-1,0,CARTAGENA,2022-04-13
2022-04-13,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-2,6,BARRANQUILLA,2022-04-13
2022-04-13,AV,194,BOG,SJO,PAX,Internacional,A320,NB,-7,-5,SAN JOSE,2022-04-13
2022-04-13,AV,256,BOG,CUN,PAX,Internacional,A320,NB,-4,-12,CANCUN,2022-04-13
2022-04-13,AV,8417,BOG,CLO,PAX,Domestico,A320,NB,-6,-14,CALI,2022-04-13
2022-04-13,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,40,33,GUAYAQUIL,2022-04-13
2022-04-13,AV,72,BOG,MEX,PAX,Internacional,A320,NB,-3,-4,MEXICO CITY,2022-04-13
2022-04-13,AV,8407,BOG,PEI,PAX,Domestico,A320,NB,-3,3,PEREIRA,2022-04-13
2022-04-13,AV,246,BOG,IAD,PAX,Internacional,A320,NB,22,23,WASHINGTON,2022-04-13
2022-04-13,AV,28,BOG,MCO,PAX,Internacional,A320,NB,21,11,ORLANDO,2022-04-13
2022-04-13,AV,9486,BOG,LET,PAX,Domestico,A320,NB,-7,-23,LETICIA,2022-04-13
2022-04-13,AV,36,BOG,FLL,PAX,Internacional,A320,NB,-6,-10,FORT LAUDERDALE,2022-04-13
